Date,Supplying_IU,Receiving_GU,Mode,Units_Dispatched,Unit_Type,Quantity_MT,Total_Cost_INR
2018-10-01,IU_North_1,GU_North_2,road,2905,Trucks (30 MT),87150.0,9914433.0
2018-10-01,IU_North_1,GU_North_3,road,20375,Trucks (30 MT),611250.0,34369132.14
2018-10-01,IU_North_2,GU_North_2,road,17652,Trucks (30 MT),529560.0,94521164.4
2018-10-01,IU_North_3,GU_North_1,road,20546,Trucks (30 MT),616380.0,28209658.0
2018-10-01,IU_South_1,GU_South_2,road,14456,Trucks (30 MT),433680.0,16162014.51
2018-10-01,IU_South_2,GU_South_3,road,19218,Trucks (30 MT),576540.0,24878524.63
2018-10-01,IU_South_3,GU_South_1,road,20830,Trucks (30 MT),624900.0,98464302.71
2018-10-01,IU_South_3,GU_South_3,road,1764,Trucks (30 MT),52920.0,10068483.6
2018-10-01,IU_West_1,GU_West_2,road,15870,Trucks (30 MT),476100.0,34863216.0
2018-10-01,IU_West_2,GU_West_3,road,16308,Trucks (30 MT),489240.0,77728354.46
2018-10-01,IU_West_3,GU_West_1,road,14709,Trucks (30 MT),441270.0,24811561.46
2018-11-01,IU_Central_1,GU_Central_2,road,6252,Trucks (30 MT),187560.0,34975027.71
2018-11-01,IU_Central_2,GU_Central_1,road,12333,Trucks (30 MT),369990.0,31273845.21
2018-11-01,IU_Central_2,GU_Central_2,road,9648,Trucks (30 MT),289440.0,36604512.0
2018-11-01,IU_Central_3,GU_Central_1,road,6183,Trucks (30 MT),185490.0,19987430.79
2018-11-01,IU_Central_3,GU_Central_3,road,15375,Trucks (30 MT),461250.0,26190214.29
2018-11-01,IU_East_1,GU_East_3,road,8430,Trucks (30 MT),252900.0,54339177.86
2018-11-01,IU_East_2,GU_East_1,road,14957,Trucks (30 MT),448710.0,35901073.43
2018-11-01,IU_East_2,GU_East_3,road,5656,Trucks (30 MT),169680.0,22882156.0
2018-11-01,IU_East_3,GU_East_2,road,16222,Trucks (30 MT),486660.0,35483307.57
2018-11-01,IU_North_1,GU_North_2,road,11918,Trucks (30 MT),357540.0,40141526.57
2018-11-01,IU_North_1,GU_North_3,road,22826,Trucks (30 MT),684780.0,37998768.29
2018-11-01,IU_North_2,GU_North_2,road,8762,Trucks (30 MT),262860.0,46302789.0
2018-11-01,IU_North_3,GU_North_1,road,19227,Trucks (30 MT),576810.0,26052585.0
2018-11-01,IU_South_1,GU_South_2,road,22958,Trucks (30 MT),688740.0,25330873.29
2018-11-01,IU_South_2,GU_South_1,road,10111,Trucks (30 MT),303330.0,11938924.36
2018-11-01,IU_South_2,GU_South_3,road,24244,Trucks (30 MT),727320.0,30973441.71
2018-11-01,IU_South_3,GU_South_1,road,11190,Trucks (30 MT),335700.0,52202149.29
2018-11-01,IU_West_1,GU_West_2,road,16390,Trucks (30 MT),491700.0,35533520.0
2018-11-01,IU_West_2,GU_West_3,road,16357,Trucks (30 MT),490710.0,76939822.93
2018-11-01,IU_West_3,GU_West_1,road,18166,Trucks (30 MT),544980.0,30241199.71
2018-12-01,IU_Central_1,GU_Central_2,road,3407,Trucks (30 MT),102210.0,19273291.92
2018-12-01,IU_Central_2,GU_Central_1,road,8033,Trucks (30 MT),240990.0,20598471.07
2018-12-01,IU_Central_2,GU_Central_2,road,15626,Trucks (30 MT),468780.0,59950086.56
2018-12-01,IU_Central_3,GU_Central_1,road,11062,Trucks (30 MT),331860.0,36160635.01
2018-12-01,IU_Central_3,GU_Central_3,road,18421,Trucks (30 MT),552630.0,31730856.71
2018-12-01,IU_East_1,GU_East_3,road,6041,Trucks (30 MT),181230.0,39376670.58
2018-12-01,IU_East_2,GU_East_1,road,17576,Trucks (30 MT),527280.0,42660668.07
2018-12-01,IU_East_2,GU_East_3,road,11574,Trucks (30 MT),347220.0,47349531.62
2018-12-01,IU_East_3,GU_East_2,road,19031,Trucks (30 MT),570930.0,42094560.15
2018-12-01,IU_North_1,GU_North_2,road,10897,Trucks (30 MT),326910.0,37114372.51
2018-12-01,IU_North_1,GU_North_3,road,22470,Trucks (30 MT),674100.0,37825741.2
2018-12-01,IU_North_2,GU_North_2,road,11296,Trucks (30 MT),338880.0,60363338.88
2018-12-01,IU_North_3,GU_North_1,road,20714,Trucks (30 MT),621420.0,28382322.8
2018-12-01,IU_South_1,GU_South_2,road,24611,Trucks (30 MT),738330.0,27459336.51
2018-12-01,IU_South_2,GU_South_1,road,12684,Trucks (30 MT),380520.0,15145094.64
2018-12-01,IU_South_2,GU_South_3,road,26323,Trucks (30 MT),789690.0,34006758.91
2018-12-01,IU_South_3,GU_South_1,road,11520,Trucks (30 MT),345600.0,54344480.91
2018-12-01,IU_West_1,GU_West_2,road,20619,Trucks (30 MT),618570.0,45203446.08
2018-12-01,IU_West_2,GU_West_3,road,19441,Trucks (30 MT),583230.0,92472116.32
2018-12-01,IU_West_3,GU_West_1,road,18342,Trucks (30 MT),550260.0,30876713.18
2019-01-01,IU_Central_1,GU_Central_2,road,3901,Trucks (30 MT),117030.0,22496242.22
2019-01-01,IU_Central_2,GU_Central_1,road,10430,Trucks (30 MT),312900.0,27264139.2
2019-01-01,IU_Central_2,GU_Central_2,road,16227,Trucks (30 MT),486810.0,63464446.08
2019-01-01,IU_Central_3,GU_Central_1,road,8633,Trucks (30 MT),258990.0,28768313.21
2019-01-01,IU_Central_3,GU_Central_3,road,18444,Trucks (30 MT),553320.0,32387242.42
2019-01-01,IU_East_1,GU_East_3,road,13683,Trucks (30 MT),410490.0,90920485.65
2019-01-01,IU_East_2,GU_East_1,road,21103,Trucks (30 MT),633090.0,52215816.14
2019-01-01,IU_East_2,GU_East_3,road,7751,Trucks (30 MT),232530.0,32325124.73
2019-01-01,IU_East_3,GU_East_2,road,20601,Trucks (30 MT),618030.0,46451841.12
2019-01-01,IU_North_1,GU_North_2,road,12819,Trucks (30 MT),384570.0,44508154.01
2019-01-01,IU_North_1,GU_North_3,road,26227,Trucks (30 MT),786810.0,45007330.42
2019-01-01,IU_North_2,GU_North_2,road,11313,Trucks (30 MT),339390.0,61627793.76
2019-01-01,IU_North_3,GU_North_1,road,25291,Trucks (30 MT),758730.0,35326468.8
2019-01-01,IU_South_1,GU_South_2,road,31088,Trucks (30 MT),932640.0,35359313.55
2019-01-01,IU_South_2,GU_South_1,road,9756,Trucks (30 MT),292680.0,11875114.7
2019-01-01,IU_South_2,GU_South_3,road,28139,Trucks (30 MT),844170.0,37058580.62
2019-01-01,IU_South_3,GU_South_1,road,19545,Trucks (30 MT),586350.0,93991569.94
2019-01-01,IU_West_1,GU_West_2,road,20686,Trucks (30 MT),620580.0,46230727.68
2019-01-01,IU_West_2,GU_West_3,road,20726,Trucks (30 MT),621780.0,100498123.75
2019-01-01,IU_West_3,GU_West_1,road,19287,Trucks (30 MT),578610.0,33097814.54
2019-02-01,IU_Central_1,GU_Central_2,road,4752,Trucks (30 MT),142560.0,27352769.97
2019-02-01,IU_Central_2,GU_Central_1,road,16146,Trucks (30 MT),484380.0,42127266.7
2019-02-01,IU_Central_2,GU_Central_2,road,17886,Trucks (30 MT),536580.0,69822651.36
2019-02-01,IU_Central_3,GU_Central_1,road,7636,Trucks (30 MT),229080.0,25398579.58
2019-02-01,IU_Central_3,GU_Central_3,road,17589,Trucks (30 MT),527670.0,30828391.06
2019-02-01,IU_East_1,GU_East_3,road,26567,Trucks (30 MT),797010.0,176203198.52
2019-02-01,IU_East_2,GU_East_1,road,27022,Trucks (30 MT),810660.0,66736928.25
2019-02-01,IU_East_2,GU_East_2,road,650,Trucks (30 MT),19500.0,1255775.86
2019-02-01,IU_East_2,GU_East_3,road,155,Trucks (30 MT),4650.0,645215.84
2019-02-01,IU_East_3,GU_East_2,road,26802,Trucks (30 MT),804060.0,60321576.7
2019-02-01,IU_North_1,GU_North_2,road,11863,Trucks (30 MT),355890.0,41112209.43
2019-02-01,IU_North_1,GU_North_3,road,30783,Trucks (30 MT),923490.0,52727409.14
2019-02-01,IU_North_2,GU_North_2,road,16053,Trucks (30 MT),481590.0,87286261.14
2019-02-01,IU_North_3,GU_North_1,road,29839,Trucks (30 MT),895170.0,41601533.8
2019-02-01,IU_South_1,GU_South_2,road,28843,Trucks (30 MT),865290.0,32744798.63
2019-02-01,IU_South_2,GU_South_1,road,5556,Trucks (30 MT),166680.0,6750238.39
2019-02-01,IU_South_2,GU_South_3,road,32069,Trucks (30 MT),962070.0,42155708.38
2019-02-01,IU_South_3,GU_South_1,road,25182,Trucks (30 MT),755460.0,120874391.43
2019-02-01,IU_West_1,GU_West_2,road,20611,Trucks (30 MT),618330.0,45977369.92
2019-02-01,IU_West_2,GU_West_3,road,25521,Trucks (30 MT),765630.0,123518212.89
2019-02-01,IU_West_3,GU_West_1,road,18473,Trucks (30 MT),554190.0,31641926.68
2019-03-01,IU_Central_1,GU_Central_2,road,9622,Trucks (30 MT),288660.0,53930815.15
2019-03-01,IU_Central_2,GU_Central_1,road,21498,Trucks (30 MT),644940.0,54618924.41
2019-03-01,IU_Central_2,GU_Central_2,road,9918,Trucks (30 MT),297540.0,37701095.04
2019-03-01,IU_Central_3,GU_Central_1,road,3247,Trucks (30 MT),97410.0,10516532.03
2019-03-01,IU_Central_3,GU_Central_3,road,24977,Trucks (30 MT),749310.0,42628174.54
2019-03-01,IU_East_1,GU_East_3,road,15829,Trucks (30 MT),474870.0,102228385.47
2019-03-01,IU_East_2,GU_East_1,road,21517,Trucks (30 MT),645510.0,51746048.87
2019-03-01,IU_East_2,GU_East_3,road,9774,Trucks (30 MT),293220.0,39617987.45
2019-03-01,IU_East_3,GU_East_2,road,22976,Trucks (30 MT),689280.0,50353151.27
2019-03-01,IU_North_1,GU_North_2,road,7317,Trucks (30 MT),219510.0,24691990.01
2019-03-01,IU_North_1,GU_North_3,road,31960,Trucks (30 MT),958800.0,53306357.94
2019-03-01,IU_North_2,GU_North_2,road,19544,Trucks (30 MT),586320.0,103478444.16
2019-03-01,IU_North_3,GU_North_1,road,30957,Trucks (30 MT),928710.0,42027223.2
2019-03-01,IU_South_1,GU_South_2,road,31446,Trucks (30 MT),943380.0,34762744.39
2019-03-01,IU_South_2,GU_South_1,road,9871,Trucks (30 MT),296130.0,11677900.65
2019-03-01,IU_South_2,GU_South_3,road,30814,Trucks (30 MT),924420.0,39442624.32
2019-03-01,IU_South_3,GU_South_1,road,24725,Trucks (30 MT),741750.0,115565215.14
2019-03-01,IU_West_1,GU_West_2,road,25921,Trucks (30 MT),777630.0,56304559.36
2019-03-01,IU_West_2,GU_West_3,road,26689,Trucks (30 MT),800670.0,125780224.22
2019-03-01,IU_West_3,GU_West_1,road,23359,Trucks (30 MT),700770.0,38960676.32
2019-04-01,IU_Central_1,GU_Central_2,road,9529,Trucks (30 MT),285870.0,54912387.14
2019-04-01,IU_Central_2,GU_Central_1,road,12648,Trucks (30 MT),379440.0,33038346.72
2019-04-01,IU_Central_2,GU_Central_2,road,12490,Trucks (30 MT),374700.0,48813917.6
2019-04-01,IU_Central_3,GU_Central_1,road,4749,Trucks (30 MT),142470.0,15814075.02
2019-04-01,IU_Central_3,GU_Central_3,road,21466,Trucks (30 MT),643980.0,37666819.52
2019-04-01,IU_East_1,GU_East_3,road,19820,Trucks (30 MT),594600.0,131605196.4
2019-04-01,IU_East_2,GU_East_1,road,23194,Trucks (30 MT),695820.0,57348556.64
2019-04-01,IU_East_2,GU_East_3,road,1167,Trucks (30 MT),35010.0,4863425.82
2019-04-01,IU_East_3,GU_East_2,road,19823,Trucks (30 MT),594690.0,44665580.06
2019-04-01,IU_North_1,GU_North_2,road,16128,Trucks (30 MT),483840.0,55957063.68
2019-04-01,IU_North_1,GU_North_3,road,24153,Trucks (30 MT),724590.0,41418530.52
2019-04-01,IU_North_2,GU_North_2,road,10057,Trucks (30 MT),301710.0,54746486.34
2019-04-01,IU_North_3,GU_North_1,road,26560,Trucks (30 MT),796800.0,37072448.0
2019-04-01,IU_South_1,GU_South_2,road,33053,Trucks (30 MT),991590.0,37567378.74
2019-04-01,IU_South_2,GU_South_1,road,13140,Trucks (30 MT),394200.0,15982707.6
2019-04-01,IU_South_2,GU_South_3,road,26008,Trucks (30 MT),780240.0,34227568.32
2019-04-01,IU_South_3,GU_South_1,road,16866,Trucks (30 MT),505980.0,81050237.64
2019-04-01,IU_South_3,GU_South_2,road,1500,Trucks (30 MT),45000.0,8913180.0
2019-04-01,IU_West_1,GU_West_2,road,24703,Trucks (30 MT),741090.0,55168715.84
2019-04-01,IU_West_2,GU_West_3,road,20751,Trucks (30 MT),622530.0,100547310.42
2019-04-01,IU_West_3,GU_West_1,road,22457,Trucks (30 MT),673710.0,38510161.88
2019-05-01,IU_Central_1,GU_Central_2,road,1457,Trucks (30 MT),43710.0,8464770.37
2019-05-01,IU_Central_2,GU_Central_1,road,9325,Trucks (30 MT),279750.0,24557147.71
2019-05-01,IU_Central_2,GU_Central_2,road,15731,Trucks (30 MT),471930.0,61982656.96
2019-05-01,IU_Central_3,GU_Central_1,road,8695,Trucks (30 MT),260850.0,29190655.26
2019-05-01,IU_Central_3,GU_Central_3,road,15786,Trucks (30 MT),473580.0,27926245.85
2019-05-01,IU_East_1,GU_East_3,road,5634,Trucks (30 MT),169020.0,37715412.55
2019-05-01,IU_East_2,GU_East_1,road,18790,Trucks (30 MT),563700.0,46838853.03
2019-05-01,IU_East_2,GU_East_3,road,10562,Trucks (30 MT),316860.0,44376212.82
2019-05-01,IU_East_3,GU_East_2,road,17159,Trucks (30 MT),514770.0,38978776.61
2019-05-01,IU_North_1,GU_North_2,road,12851,Trucks (30 MT),385530.0,44951476.18
2019-05-01,IU_North_1,GU_North_3,road,20914,Trucks (30 MT),627420.0,36157079.27
2019-05-01,IU_North_2,GU_North_2,road,9149,Trucks (30 MT),274470.0,50210443.92
2019-05-01,IU_North_3,GU_North_1,road,19590,Trucks (30 MT),587700.0,27567048.0
2019-05-01,IU_South_1,GU_South_2,road,21488,Trucks (30 MT),644640.0,24622301.07
2019-05-01,IU_South_2,GU_South_1,road,7937,Trucks (30 MT),238110.0,9732939.01
2019-05-01,IU_South_2,GU_South_3,road,25513,Trucks (30 MT),765390.0,33850356.82
2019-05-01,IU_South_3,GU_South_1,road,17111,Trucks (30 MT),513330.0,82899177.25
2019-05-01,IU_West_1,GU_West_2,road,18561,Trucks (30 MT),556830.0,41790462.72
2019-05-01,IU_West_2,GU_West_3,road,17799,Trucks (30 MT),533970.0,86948013.29
2019-05-01,IU_West_3,GU_West_1,road,17702,Trucks (30 MT),531060.0,30604026.83
2019-06-01,IU_Central_1,GU_Central_2,road,4179,Trucks (30 MT),125370.0,25441716.18
2019-06-01,IU_Central_2,GU_Central_1,road,9103,Trucks (30 MT),273090.0,25120716.83
2019-06-01,IU_Central_2,GU_Central_2,road,7255,Trucks (30 MT),217650.0,29955024.4
2019-06-01,IU_Central_3,GU_Central_1,road,2984,Trucks (30 MT),89520.0,10497635.27
2019-06-01,IU_Central_3,GU_Central_3,road,13891,Trucks (30 MT),416730.0,25750897.67
2019-06-01,IU_East_1,GU_East_3,road,6091,Trucks (30 MT),182730.0,42727651.48
2019-06-01,IU_East_2,GU_East_1,road,11802,Trucks (30 MT),354060.0,30828577.44
2019-06-01,IU_East_2,GU_East_3,road,6336,Trucks (30 MT),190080.0,27895724.43
2019-06-01,IU_East_3,GU_East_2,road,11364,Trucks (30 MT),340920.0,27051157.82
2019-06-01,IU_North_1,GU_North_2,road,4726,Trucks (30 MT),141780.0,17322842.43
2019-06-01,IU_North_1,GU_North_3,road,17049,Trucks (30 MT),511470.0,30886845.21
2019-06-01,IU_North_2,GU_North_2,road,12497,Trucks (30 MT),374910.0,71869497.18
2019-06-01,IU_North_3,GU_North_1,road,17265,Trucks (30 MT),517950.0,25458969.0
2019-06-01,IU_South_1,GU_South_2,road,17765,Trucks (30 MT),532950.0,21331247.61
2019-06-01,IU_South_2,GU_South_1,road,6875,Trucks (30 MT),206250.0,8834433.93
2019-06-01,IU_South_2,GU_South_3,road,14873,Trucks (30 MT),446190.0,20678484.33
2019-06-01,IU_South_3,GU_South_1,road,11225,Trucks (30 MT),336750.0,56987496.93
2019-06-01,IU_West_1,GU_West_2,road,12747,Trucks (30 MT),382410.0,30074761.92
2019-06-01,IU_West_2,GU_West_3,road,11416,Trucks (30 MT),342480.0,58438145.21
2019-06-01,IU_West_3,GU_West_1,road,13223,Trucks (30 MT),396690.0,23955466.84
2019-07-01,IU_Central_1,GU_Central_2,road,3908,Trucks (30 MT),117240.0,23101315.74
2019-07-01,IU_Central_2,GU_Central_1,road,6499,Trucks (30 MT),194970.0,17414144.77
2019-07-01,IU_Central_2,GU_Central_2,road,6000,Trucks (30 MT),180000.0,24054240.0
2019-07-01,IU_Central_3,GU_Central_1,road,2084,Trucks (30 MT),62520.0,7118664.15
2019-07-01,IU_Central_3,GU_Central_3,road,10063,Trucks (30 MT),301890.0,18113169.99
2019-07-01,IU_East_1,GU_East_3,road,9087,Trucks (30 MT),272610.0,61894075.4
2019-07-01,IU_East_2,GU_East_1,road,9892,Trucks (30 MT),296760.0,25089390.49
2019-07-01,IU_East_2,GU_East_3,road,2451,Trucks (30 MT),73530.0,10477891.95
2019-07-01,IU_East_3,GU_East_2,road,10914,Trucks (30 MT),327420.0,25225902.39
2019-07-01,IU_North_1,GU_North_2,road,1179,Trucks (30 MT),35370.0,4196114.9
2019-07-01,IU_North_1,GU_North_3,road,15607,Trucks (30 MT),468210.0,27453783.19
2019-07-01,IU_North_2,GU_North_2,road,11702,Trucks (30 MT),351060.0,65344202.04
2019-07-01,IU_North_3,GU_North_1,road,13492,Trucks (30 MT),404760.0,19317845.6
2019-07-01,IU_South_1,GU_South_2,road,14586,Trucks (30 MT),437580.0,17005734.05
2019-07-01,IU_South_2,GU_South_1,road,1283,Trucks (30 MT),38490.0,1600813.76
2019-07-01,IU_South_2,GU_South_3,road,13792,Trucks (30 MT),413760.0,18618963.57
2019-07-01,IU_South_3,GU_South_1,road,10822,Trucks (30 MT),324660.0,53346863.48
2019-07-01,IU_West_1,GU_West_2,road,10294,Trucks (30 MT),308820.0,23582318.72
2019-07-01,IU_West_2,GU_West_3,road,10529,Trucks (30 MT),315870.0,52333251.35
2019-07-01,IU_West_3,GU_West_1,road,11932,Trucks (30 MT),357960.0,20989206.19
2019-07-01,IU_West_3,GU_West_3,road,1619,Trucks (30 MT),48570.0,9305452.29
2019-08-01,IU_Central_1,GU_Central_2,road,2213,Trucks (30 MT),66390.0,12538971.81
2019-08-01,IU_Central_2,GU_Central_1,road,4292,Trucks (30 MT),128760.0,11023352.07
2019-08-01,IU_Central_2,GU_Central_2,road,7378,Trucks (30 MT),221340.0,28351588.16
2019-08-01,IU_Central_3,GU_Central_1,road,5267,Trucks (30 MT),158010.0,17244970.62
2019-08-01,IU_Central_3,GU_Central_3,road,9344,Trucks (30 MT),280320.0,16121229.9
2019-08-01,IU_East_1,GU_East_1,road,336,Trucks (30 MT),10080.0,2160706.56
2019-08-01,IU_East_1,GU_East_3,road,10113,Trucks (30 MT),303390.0,66024771.99
2019-08-01,IU_East_2,GU_East_1,road,9879,Trucks (30 MT),296370.0,24016921.58
2019-08-01,IU_East_3,GU_East_2,road,9367,Trucks (30 MT),281010.0,20752080.01
2019-08-01,IU_North_1,GU_North_2,road,7661,Trucks (30 MT),229830.0,26134691.62
2019-08-01,IU_North_1,GU_North_3,road,12199,Trucks (30 MT),365970.0,20568629.34
2019-08-01,IU_North_2,GU_North_1,road,171,Trucks (30 MT),5130.0,529707.19
2019-08-01,IU_North_2,GU_North_2,road,6012,Trucks (30 MT),180360.0,32178388.32
2019-08-01,IU_North_3,GU_North_1,road,15334,Trucks (30 MT),460020.0,21044381.6
2019-08-01,IU_South_1,GU_South_2,road,12371,Trucks (30 MT),371130.0,13824910.61
2019-08-01,IU_South_2,GU_South_1,road,422,Trucks (30 MT),12660.0,504690.3
2019-08-01,IU_South_2,GU_South_3,road,15572,Trucks (30 MT),467160.0,20149812.07
2019-08-01,IU_South_3,GU_South_1,road,12950,Trucks (30 MT),388500.0,61188454.0
2019-08-01,IU_West_1,GU_West_1,road,332,Trucks (30 MT),9960.0,1275783.04
2019-08-01,IU_West_1,GU_West_2,road,11763,Trucks (30 MT),352890.0,25829665.92
2019-08-01,IU_West_2,GU_West_3,road,10792,Trucks (30 MT),323760.0,51415123.06
2019-08-01,IU_West_3,GU_West_1,road,13478,Trucks (30 MT),404340.0,22725140.27
2019-09-01,IU_Central_1,GU_Central_2,road,2226,Trucks (30 MT),66780.0,13213669.56
2019-09-01,IU_Central_2,GU_Central_1,road,10749,Trucks (30 MT),322470.0,28922764.26
2019-09-01,IU_Central_2,GU_Central_2,road,9629,Trucks (30 MT),288870.0,38764813.36
2019-09-01,IU_Central_3,GU_Central_1,road,1534,Trucks (30 MT),46020.0,5261896.12
2019-09-01,IU_Central_3,GU_Central_3,road,12985,Trucks (30 MT),389550.0,23470647.2
2019-09-01,IU_East_1,GU_East_3,road,6085,Trucks (30 MT),182550.0,41620304.7
2019-09-01,IU_East_2,GU_East_1,road,11340,Trucks (30 MT),340200.0,28882526.4
2019-09-01,IU_East_2,GU_East_3,road,5889,Trucks (30 MT),176670.0,25280652.54
2019-09-01,IU_East_3,GU_East_2,road,9060,Trucks (30 MT),271800.0,21028441.2
2019-09-01,IU_North_1,GU_North_2,road,5190,Trucks (30 MT),155700.0,18548852.4
2019-09-01,IU_North_1,GU_North_3,road,15634,Trucks (30 MT),469020.0,27616522.96
2019-09-01,IU_North_2,GU_North_2,road,12023,Trucks (30 MT),360690.0,67418010.66
2019-09-01,IU_North_3,GU_North_1,road,16165,Trucks (30 MT),484950.0,23242037.0
2019-09-01,IU_South_1,GU_South_2,road,17904,Trucks (30 MT),537120.0,20961645.12
2019-09-01,IU_South_2,GU_South_1,road,7833,Trucks (30 MT),234990.0,9814279.02
2019-09-01,IU_South_2,GU_South_3,road,17284,Trucks (30 MT),518520.0,23430881.76
2019-09-01,IU_South_3,GU_South_1,road,11826,Trucks (30 MT),354780.0,58540355.64
2019-09-01,IU_West_1,GU_West_2,road,12912,Trucks (30 MT),387360.0,29703797.76
2019-09-01,IU_West_2,GU_West_3,road,12115,Trucks (30 MT),363450.0,60468630.3
2019-09-01,IU_West_3,GU_West_1,road,12041,Trucks (30 MT),361230.0,21269704.04
2019-10-01,IU_Central_1,GU_Central_2,road,4243,Trucks (30 MT),127290.0,25158674.53
2019-10-01,IU_Central_2,GU_Central_1,road,12611,Trucks (30 MT),378330.0,33895161.2
2019-10-01,IU_Central_2,GU_Central_2,road,11513,Trucks (30 MT),345390.0,46297917.68
2019-10-01,IU_Central_3,GU_Central_1,road,1884,Trucks (30 MT),56520.0,6455267.62
2019-10-01,IU_Central_3,GU_Central_3,road,19225,Trucks (30 MT),576750.0,34710902.29
2019-10-01,IU_East_1,GU_East_3,road,11357,Trucks (30 MT),340710.0,77593392.75
2019-10-01,IU_East_2,GU_East_1,road,15787,Trucks (30 MT),473610.0,40164112.65
2019-10-01,IU_East_2,GU_East_3,road,3878,Trucks (30 MT),116340.0,16629185.32
2019-10-01,IU_East_3,GU_East_2,road,16276,Trucks (30 MT),488280.0,37734882.94
2019-10-01,IU_North_1,GU_North_2,road,8686,Trucks (30 MT),260580.0,31008871.1
2019-10-01,IU_North_1,GU_North_3,road,22132,Trucks (30 MT),663960.0,39051344.89
2019-10-01,IU_North_2,GU_North_2,road,12194,Trucks (30 MT),365820.0,68300788.92
2019-10-01,IU_North_3,GU_North_1,road,21747,Trucks (30 MT),652410.0,31233041.4
2019-10-01,IU_South_1,GU_South_2,road,18222,Trucks (30 MT),546660.0,21310212.5
2019-10-01,IU_South_2,GU_South_1,road,7278,Trucks (30 MT),218340.0,9108749.71
2019-10-01,IU_South_2,GU_South_3,road,20560,Trucks (30 MT),616800.0,27840942.17
2019-10-01,IU_South_3,GU_South_1,road,10345,Trucks (30 MT),310350.0,51152212.13
2019-10-01,IU_West_1,GU_West_2,road,16835,Trucks (30 MT),505050.0,38685483.2
2019-10-01,IU_West_2,GU_West_3,road,15840,Trucks (30 MT),475200.0,78972944.91
2019-10-01,IU_West_3,GU_West_1,road,16021,Trucks (30 MT),480630.0,28268642.53
2019-11-01,IU_Central_1,GU_Central_2,road,8851,Trucks (30 MT),265530.0,52876253.33
2019-11-01,IU_Central_2,GU_Central_1,road,12279,Trucks (30 MT),368370.0,33251005.76
2019-11-01,IU_Central_2,GU_Central_2,road,9497,Trucks (30 MT),284910.0,38478045.2
2019-11-01,IU_Central_3,GU_Central_1,road,4205,Trucks (30 MT),126150.0,14516200.64
2019-11-01,IU_Central_3,GU_Central_3,road,15222,Trucks (30 MT),456660.0,27690122.74
2019-11-01,IU_East_1,GU_East_3,road,9911,Trucks (30 MT),297330.0,68223218.01
2019-11-01,IU_East_2,GU_East_1,road,15874,Trucks (30 MT),476220.0,40689143.89
2019-11-01,IU_East_2,GU_East_3,road,9562,Trucks (30 MT),286860.0,41310981.8
2019-11-01,IU_East_3,GU_East_2,road,16860,Trucks (30 MT),505800.0,39382792.29
2019-11-01,IU_North_1,GU_North_2,road,5414,Trucks (30 MT),162420.0,19473229.89
2019-11-01,IU_North_1,GU_North_3,road,25403,Trucks (30 MT),762090.0,45160001.8
2019-11-01,IU_North_2,GU_North_2,road,18520,Trucks (30 MT),555600.0,104513916.0
2019-11-01,IU_North_3,GU_North_1,road,19038,Trucks (30 MT),571140.0,27547986.0
2019-11-01,IU_South_1,GU_South_2,road,22572,Trucks (30 MT),677160.0,26595942.69
2019-11-01,IU_South_2,GU_South_1,road,9928,Trucks (30 MT),297840.0,12518782.51
2019-11-01,IU_South_2,GU_South_3,road,21336,Trucks (30 MT),640080.0,29109009.6
2019-11-01,IU_South_3,GU_South_1,road,11080,Trucks (30 MT),332400.0,55198502.29
2019-11-01,IU_West_1,GU_West_2,road,19823,Trucks (30 MT),594690.0,45894209.6
